4/3/25 19:34:37, Microphone: -74, Temp =  77.98, AccX =  0.16, AccY =  -0.69, AccZ =  0.76, GyroX =  -6.16, GyroY =  5.60, GyroZ =  -1.12, 
4/3/25 19:34:38, Microphone: -108, Temp =  77.97, AccX =  0.10, AccY =  -0.27, AccZ =  0.92, GyroX =  32.69, GyroY =  37.17, GyroZ =  -18.69, 
4/3/25 19:34:39, Microphone: 87, Temp =  77.94, AccX =  0.04, AccY =  0.00, AccZ =  1.03, GyroX =  -0.14, GyroY =  0.70, GyroZ =  1.33, 
4/3/25 19:34:41, Microphone: 42, Temp =  77.94, AccX =  0.04, AccY =  0.01, AccZ =  1.03, GyroX =  -0.07, GyroY =  0.77, GyroZ =  0.91, 
4/3/25 19:34:42, Microphone: 31, Temp =  77.84, AccX =  0.04, AccY =  0.01, AccZ =  1.03, GyroX =  -0.07, GyroY =  0.49, GyroZ =  1.05, 
4/3/25 19:34:43, Microphone: 35, Temp =  77.97, AccX =  0.04, AccY =  0.01, AccZ =  1.03, GyroX =  -0.07, GyroY =  0.56, GyroZ =  1.33, 
4/3/25 19:34:45, Microphone: 14, Temp =  78.03, AccX =  0.04, AccY =  0.00, AccZ =  1.03, GyroX =  0.00, GyroY =  0.70, GyroZ =  1.26, 
4/3/25 19:34:46, Microphone: -51, Temp =  77.98, AccX =  0.04, AccY =  0.01, AccZ =  1.03, GyroX =  -0.14, GyroY =  0.77, GyroZ =  1.26, 
4/3/25 19:34:47, Microphone: 166, Temp =  77.99, AccX =  0.04, AccY =  0.00, AccZ =  1.03, GyroX =  -0.07, GyroY =  0.56, GyroZ =  1.40, 
4/3/25 19:34:48, Microphone: 4, Temp =  77.96, AccX =  0.04, AccY =  0.00, AccZ =  1.03, GyroX =  -0.07, GyroY =  0.07, GyroZ =  1.19, 
4/3/25 19:34:50, Microphone: 4, Temp =  77.92, AccX =  0.04, AccY =  0.01, AccZ =  1.03, GyroX =  -0.14, GyroY =  0.84, GyroZ =  1.47, 
4/3/25 19:34:51, Microphone: 62, Temp =  78.00, AccX =  0.04, AccY =  0.01, AccZ =  1.03, GyroX =  -0.21, GyroY =  0.70, GyroZ =  1.26, 
4/3/25 19:34:52, Microphone: -51, Temp =  77.91, AccX =  0.04, AccY =  0.01, AccZ =  1.03, GyroX =  -0.14, GyroY =  0.70, GyroZ =  1.19, 
4/3/25 19:34:54, Microphone: 110, Temp =  77.94, AccX =  0.04, AccY =  0.01, AccZ =  1.03, GyroX =  -0.07, GyroY =  0.35, GyroZ =  0.98, 
4/3/25 19:34:55, Microphone: 124, Temp =  78.03, AccX =  0.04, AccY =  0.01, AccZ =  1.03, GyroX =  -0.21, GyroY =  0.63, GyroZ =  1.26, 
4/3/25 19:34:56, Microphone: -63, Temp =  77.95, AccX =  0.04, AccY =  0.01, AccZ =  1.03, GyroX =  -0.14, GyroY =  0.77, GyroZ =  1.12, 
4/3/25 19:34:57, Microphone: -52, Temp =  77.98, AccX =  0.04, AccY =  0.01, AccZ =  1.03, GyroX =  -0.07, GyroY =  1.05, GyroZ =  1.19, 
4/3/25 19:34:59, Microphone: 42, Temp =  77.90, AccX =  0.04, AccY =  0.01, AccZ =  1.03, GyroX =  -0.14, GyroY =  0.91, GyroZ =  1.12, 
4/3/25 19:35:0, Microphone: 16, Temp =  77.94, AccX =  0.04, AccY =  0.01, AccZ =  1.03, GyroX =  -0.14, GyroY =  0.56, GyroZ =  1.19, 
4/3/25 19:35:1, Microphone: 139, Temp =  77.96, AccX =  0.04, AccY =  0.01, AccZ =  1.03, GyroX =  -0.14, GyroY =  0.49, GyroZ =  1.19, 
